,L2_RF_0,L2_SVR_1,L2_MLR_2
507,3.2702672171500033,3.229293127544689,3.2227051550728874
508,3.0402892575699987,2.993080773354658,2.9566965840589248
509,3.3086457903880024,3.3115629739049774,3.3761246932947344
510,3.580456818510001,3.560352201091397,3.667487983651725
511,4.099978871409999,4.049731864210893,4.077951536158643
512,3.291879666550002,3.3433924990088313,3.367302828803574
513,3.61964151409,3.6541123917097185,3.731716513545763
514,2.821149131320001,2.785313282709884,2.6439944282611734
515,3.470771967399999,3.426258155250593,3.449705442384655
516,3.498162688690002,3.5503027352872176,3.6230965848911225
517,2.8501341609800006,2.8803988436355703,2.899717881247007
518,3.118280781081667,3.11036247644308,3.163378207052183
519,2.7959509944999983,2.792458200699125,2.7422605623454004
520,3.454841380289999,3.450346479387749,3.499312762726788
521,3.1605730745699994,3.1824884578057184,3.2673411948671927
522,3.486890437999999,3.1448126041054563,3.380142281312608
523,3.097199978549998,3.050601562681684,3.024504891712823
524,3.4490715556200007,3.3627653765011067,3.3015586886821566
525,2.5876102949499984,2.673742823913389,2.7641993956825672
526,3.3210305939900007,3.3591325883447074,3.385543749739419
527,0.9012291221799994,1.0193905036589923,0.5756393866453635
528,2.998371125325002,3.152230237180097,2.930406124243639
529,2.31048659825,2.517146170992313,2.516046397076444
530,2.3868046522299995,2.3669338107898383,2.5106548177443244
531,2.978251173929999,3.112408140154562,2.9960215022000156
532,3.0446998060950006,3.0285167777009105,2.9941534677130477
533,2.79396903794,2.8843125618082412,2.7455979815899667
534,2.6289508633399987,2.7270287821531287,2.764050277970213
535,3.1148332580950018,3.0888006925688964,2.972144026513675
536,3.2855702591999973,3.1917778360184794,3.282129580378786
537,3.4567271544500007,3.3587862812516622,3.413485677422429
538,3.56696301882,3.5668625311184785,3.6171416196552286
539,3.342945475209999,3.266100926443232,2.9100975612167517
540,3.5558144791200004,3.536058168967359,3.629642383998572
541,3.1604804380200004,2.915184071782144,2.9824024298793788
542,3.116928063549999,3.09683015062334,3.17292628410042
543,3.2868168325299996,3.243931011140285,3.2968226865066015
544,3.1134201845800002,3.1428076791587882,3.0827786272498585
545,1.9795320195700008,1.9714266900853588,1.6628857148341325
546,4.150050156090001,3.9867960835934926,4.11101575001166
547,3.149936747430002,3.101610014418136,2.8650119094790227
548,3.2794379154633346,3.289800045182092,3.334071280421959
549,3.2209610974766663,3.1699217084225877,3.1368361147864405
550,2.762827866509998,2.7665634976096505,2.7111500899575987
551,3.619062571980001,3.531704836012844,3.460334861282419
552,3.669825442659996,3.41474426290255,3.405166579126856
553,3.745388332489996,3.7536142079443833,3.8452825245317968
554,3.62150641146,3.62711025452445,3.584452393864062
555,3.2887845461900027,3.340458622911693,2.9362598766553845
556,3.240691113383332,3.181387300942733,3.109122642826513
557,2.4583934281100013,2.4612272467986145,2.558255375596879
558,3.7382517180699955,3.5056437515521948,3.5028256263281747
559,3.4697871662200015,3.418072984381201,3.4128610152552668
560,3.7728518218749993,3.781046314752552,3.744987811181666
561,3.676842424572858,3.600980217986165,3.4398375620187664
562,2.7375296390000012,2.8285717903322434,2.73109768408834
563,3.3902970239346666,3.380162571359671,3.3744371694098376
564,3.355682899790003,3.377092690796465,3.4327332810250724
565,3.5101382253500013,3.41116905033899,3.3974546610622554
566,2.5553629505499997,2.611229950993798,2.4925821326833457
567,2.4389309078133334,2.3680008258623584,2.3357873013646753
568,2.5515909020483325,2.522556351117374,2.428462409861126
569,2.5841169402700017,2.680432873640731,2.686916741884197
570,3.294712068170002,3.2995329663681128,3.2765804524589512
571,3.772998688999999,3.7741757788682175,3.790764409801902
572,3.309970931650002,3.2901562611865263,3.302732607631384
573,2.6320457172299982,2.7048678414823573,2.8010970262246246
574,2.7366063702699983,2.775022553785776,2.790954082997338
575,3.3151328631600006,3.2025458489473606,3.2486303502844933
576,3.365058900621668,3.4947560214771123,3.173004708937647
577,3.132157936630002,3.1756031757682592,2.94358343777116
578,3.3507418870233368,3.3597927791094975,3.361023362307172
579,3.4598783985999995,3.3823503159396804,3.338271172882628
580,2.048998843290001,1.911125242729799,1.5795050228092364
581,2.3768442194100006,2.3589237002018533,2.4467199758224965
582,3.438639219239999,3.3777082966765786,3.3946437467690913
583,2.4828577848399993,2.441653526811649,2.76785307706853
584,1.4097146287899998,1.6888878102187261,1.3656200609248472
585,3.224943198960001,3.2305558162085584,3.2654341870440433
586,3.13130101572,2.8709594594417656,3.071802443892615
587,3.253569878511668,3.2104404859345017,3.2112444018636808
588,2.0885144281800017,1.9421408145521053,2.2608077478161874
589,3.2070321525999996,3.0950169324699854,3.1302518601314446
590,3.668037604539998,3.6057710619369407,3.64537394533302
591,3.61915879006,3.5008582978742284,3.5180077729502415
592,2.5662032019558336,2.542817568704807,2.472063798814176
593,2.9131082225200022,3.0771029595270516,2.8723758021094596
594,2.7848376245700006,2.806796831241683,2.7137038205660744
595,1.4654220475400004,1.7728189541047694,1.6882200029262862
596,2.044116673389999,1.8515864665403712,1.4928436456975689
597,1.9202430618400002,1.972994249657233,1.7928285625407767
598,3.465700472550002,3.4799181073482846,3.372736944246846
599,1.5248438989,1.7715538605130117,1.4925583967443998
600,2.136232661439999,2.2457168280248636,2.126524603955879
601,3.2928102192100055,3.200883087969853,3.181534394908617
602,2.412510244750832,2.433745747396796,2.409773462228536
603,3.5414713020249984,3.474045254095341,3.5340289086584917
604,3.124293544069999,3.188127758232243,3.2268144818523936
605,3.004453661249998,3.0365049909122424,2.877343924436161
606,3.5707424799400007,3.4875971307278353,3.4871702902619646
607,2.364998394899999,2.648439362569112,2.5342625098090537
608,3.2042786045,3.202448989540536,3.283272011396818
609,2.6729044447200003,2.5770607786073274,2.5852238202428452
610,2.5479255705399977,2.611372497756892,2.5815335610824874
611,2.9140188834500003,2.86086795813547,2.9239056299305872
612,2.4989045559299994,2.5936671469853727,2.627036052541399
613,1.0143179289400002,1.0080964302932414,0.8802695092760118
614,3.0472319533299994,3.158285744342551,3.223348881864105
615,3.7001706325299937,3.8537485613368787,3.9047741347732483
616,3.678170478689998,3.6466853961549752,3.664087441526185
617,3.00692320859,3.0234569104191746,3.0343928249766137
618,3.5770302848199997,3.579798999610401,3.565948556799505
619,2.9724275976299976,2.9813499102183956,2.9909213375545107
620,3.4161393006600007,3.3050753419878722,3.2946856108412987
621,3.0240469685133333,3.0356042308769897,3.100716052074958
622,3.067696583519998,2.991898342977228,3.0764701968943697
623,4.115853577629999,3.929128825350052,3.7774154147297807
624,3.4072392239100004,3.400114039614955,3.460307630454942
625,1.8321651481800005,1.8580567719211114,1.576219923680334
626,4.116537093179999,4.138348153858034,4.1737177782282515
627,3.2986231408566686,3.2552906642486867,3.307493739604695
628,2.907967746829999,2.887819613346656,2.8256348788723002
629,3.2729310076300013,3.215690232449668,3.1257684650103386
630,3.361692403940002,3.366871068926171,3.11311097400079
631,3.180470604759999,3.1697091352471713,3.2357482078449635
632,3.963376099929998,3.9968339401742283,4.074305563633864
633,3.2627272506000016,3.2419804911037198,3.2859811212289713
634,2.1695803178200013,2.4110380748619207,2.380473861947543
635,1.1159271272599995,1.31946205434597,1.3471574674212903
636,1.6715599799499996,1.6619862592361678,1.6322053874949773
637,3.169653754913335,2.7917646928447035,2.960144059833901
638,1.5992735874300008,1.7092910573485882,1.6244033220979262
639,2.256605021290001,2.2065076052945414,2.2735374651387374
640,2.636403303959999,2.748366653852929,2.672494156323509
641,2.6049676129900012,2.6696782820444844,2.67987626053813
642,4.300857843909999,4.0293170530542,3.7102278926454346
643,2.83999066516,2.7600572955263196,2.529112921577088
644,3.7504607785399986,3.655294924681174,3.6531106245675318
645,2.79139671807,2.61479320207937,2.4310334208479887
646,3.304179753899999,3.0548483342956456,3.245790622423357
647,3.1667642349399996,3.0603837975141106,3.118548217520825
648,3.6874131624499977,3.4183548827785946,3.3687111924790543
649,3.2163657301600015,3.2126043360976766,3.2412655737354683
650,1.0800712254699998,0.8725101581242167,1.0220259349115395
651,0.8484261056199996,0.9264111503417993,0.5755198618999771
652,3.417455647069998,3.3205353045783035,3.350366100754158
653,3.0872074016299997,2.959092004150003,3.0179419035145116
654,0.25099599445999987,0.3364293771010569,0.24121292417258644
655,3.6949712234249983,3.6061908460281606,3.5793076591962176
656,1.2845632859599991,1.3529484282018749,0.9490394276626333
657,3.39639069352,3.4622877393091507,3.2286712102502406
658,2.935569897396667,2.954343158993942,3.0444344532973204
659,3.07123756861,3.1411710295001916,3.250914918554173
660,3.2800942825600004,3.2464751021481852,3.240097880106532
661,3.0840304448199998,3.1542075098652473,3.166358126088234
662,3.2582044540500017,3.2052371255102416,3.1228768596895833
663,2.956489395007501,3.013715481581772,3.0588015033152303
664,1.8017251765799995,1.7398205036112016,1.8704705472222471
665,2.2716984569800003,1.724759311412924,2.370384663813354
666,2.893731986119999,2.814801053637766,2.909449163019147
667,3.3461148398600034,3.4272239007182916,3.455058773311684
668,3.061906144389999,3.0847943248668113,3.019464056924228
669,3.3703673030499983,3.2263615187206662,3.2925210531806854
670,3.0227922563600003,3.0647476836358383,3.0462783731870005
671,3.309237712360003,3.312869177430418,3.351307606335517
672,3.3388575961600035,3.3297715494226328,3.334046078285951
673,2.427510302489998,2.4838018016508623,2.6521100024895645
674,0.9655348552599995,1.0958671628842265,0.983529108601239
675,3.0414158890099987,3.0513179052924104,3.034654498106164
676,3.5233382759500014,3.5308823957588187,3.608065576350647
677,3.352964159769999,3.3049548608114985,3.345314299775616
678,3.0496645238366678,2.9135086748657546,3.114383898809116
679,3.719898350249998,3.736518084335619,3.806074149971735
680,3.294240895879997,3.3005290275018693,3.2297785908303496
681,3.4611480408900017,3.4009807873157976,3.4244035945618876
682,4.331901932139998,4.259899242669347,4.323856620451778
683,3.91701430405,3.901207248923498,3.897220066176274
684,3.2673894032699997,3.2511278154819148,3.3628014328683804
685,3.7122211789599957,3.460117735406549,3.460457215183908
686,3.1100388795499994,3.066112341053351,3.0731601957525285
687,3.57302991034,3.544366833936759,3.5554801698782725
688,2.282501270070003,2.3528270499578063,2.2410535820774626
689,3.4698042245400003,3.3689632258139497,3.32653611149788
690,3.3767202316900007,3.33456620963182,3.3817241868222254
691,3.53569096497,3.54003149874013,3.583419006439229
692,3.3047655764500012,3.249279598914315,3.3374165244926104
693,1.17275384829,1.3338395426421354,1.2209446441858205
694,2.133762581670002,1.8206498120602221,1.590343690789581
695,3.6105970411200006,3.531750477152787,3.545842963194687
696,3.148268112220001,3.11198971988275,2.9777460679114256
697,3.2327100373600035,3.200403099601453,3.2104830846935286
698,3.1041092053700003,2.8683420137392828,3.0291185042260977
699,2.4141938481199996,2.4027865920727596,2.4378215901475784
700,2.935311454029998,2.9304957665963656,2.804538142210511
701,3.441162404169999,3.385770859499514,3.435593020517885
702,3.2100024326599996,3.2320343841250287,3.2329160385127196
703,3.332702326710002,3.315904903470181,3.359696412973946
704,2.9468621540100015,2.9466467710059696,3.0049274898533653
705,2.6346924506199993,2.534870454816898,2.6158121309184423
706,3.05515271237,2.9459980616019195,2.9229633373437878
707,2.8985232755099997,2.8510578403562707,2.8857899007936396
708,3.157659403490001,2.9776415760486343,3.170891764972616
709,3.7178694832599986,3.7546698359128174,3.855854725501615
710,1.5629030880399997,1.8296077456933735,1.5085874102891097
711,3.080163025499998,3.040777982090364,3.0611623751075356
712,3.423840798260001,3.4264210924044756,3.4045488565592734
713,2.605149012350002,2.6565496568522615,2.6154545958582816
714,2.8884286186900012,2.9008392791414632,2.8537455412365063
715,2.175755433449999,1.9036348002053536,2.0275654442380784
716,3.414878134719999,2.7272963137146204,3.0525307608724006
717,3.6396100881499986,3.3856646008312024,3.361450532926966
718,3.351263381710002,3.333558626111243,3.3507527667943577
719,3.532292149290001,3.5139085595657518,3.549330497825082
720,3.5852670530999995,3.5185019749249506,3.569200400996081
721,3.5374616180599974,3.4301887303038567,3.4786970689138386
722,2.6428568919700006,2.718269626153015,2.7955633688921324
723,3.9027518715200014,3.894754165818196,3.8317908114455506
724,2.4811436946799987,2.630660865171558,2.637001302955703
725,2.454185298136668,2.404854364405361,2.41911810585151
726,3.3272220766200022,3.351373492498044,3.3725381700420556
727,3.5453259342000014,3.5793369749402464,3.6669935014407145
728,2.466455288019999,2.4575462621710025,2.395125528197241
729,3.5313018517420023,3.47375054373219,3.4794593923108366
730,3.6569681688899998,3.5275740913982063,3.5834558170072057
731,2.7146667962299995,2.7950900460567754,2.901289808904231
732,3.373054262629998,3.2895017112627403,2.919054601665522
733,3.2169755871900008,3.2603918564146452,3.092610671407563
734,3.4423553196900003,3.3379095533251193,3.3535790120680318
735,2.6775700488299985,2.743701392768589,2.7693138213491295
736,4.185001739109998,4.1570774423607,4.179333847343997
737,2.315812549050001,2.3831556239860214,2.412970380219342
738,2.5958682288700006,2.6509764494670325,2.7248124484251264
739,2.638805511259999,2.5378890899704034,2.3922074747054793
740,3.3297883321699997,3.3840061703304536,3.410850803600063
741,3.3906236764300015,3.3106501483605024,3.3587511031663198
742,3.4508769065300013,3.359943035980729,3.435166404206491
743,2.9345342846613334,2.9739326543250284,3.036894415037949
744,1.6165362705399995,2.343174622494674,2.370500944146478
745,1.9256181280399993,1.810988061492423,1.4833749076214175
746,1.7031947804399985,1.793009284971768,1.4871877601931942
747,2.20455970783,2.716814806856153,2.5351899051059092
748,3.5459891554300005,3.549873140181221,3.625997906359757
749,1.3283288440499998,1.3009822821544312,1.2587407201180625
750,3.4954904002800014,3.5318258115279497,3.6371045475920027
751,3.3258557521500034,3.274321710086223,3.3530820775961487
752,3.2994967703520017,3.2763303263823085,3.343622439464845
753,2.926783705270001,3.0053958578593902,2.7676865611500716
754,1.8225939811700016,2.0987382243529566,2.144868160357312
755,1.5366510440199987,1.9702340570856394,1.9111636342041933
756,2.3711621871850004,2.6152380283310106,2.5194248899196907
757,2.8864620982666684,2.9585278302623697,3.0449211201474
758,3.714778648089997,3.6588402753455753,3.4212787118610066
759,3.2030475452899996,3.244695165207061,3.2008010378250162
760,3.2850509499900027,3.272696460889219,3.3495234380176413
761,2.8970424029900004,2.903128585409001,2.7901499952224498
762,3.1959935999600027,3.167307832251192,3.130905201072686
763,2.4776050007633326,2.5736605696387014,2.5647973204222723
764,3.2495467824599986,3.3480117928341926,3.4401343529869877
765,3.5153457078800003,3.581613485541064,3.6806822214062223
766,2.98121591433,2.918464995076868,2.936939328707247
767,3.295498339930001,3.265468468583716,3.343361892665868
768,3.097602552500001,3.1381420924525756,3.1150220352399245
769,3.421611490204162,3.399318942850843,3.3886059674197995
770,3.0535744974999997,3.070674397641823,3.1273794255143343
771,3.3032568311400006,3.2152515639277617,3.2058082194834867
772,3.2376692253866652,2.436867480381308,2.9041099175221206
773,1.7653148992199994,1.7778975286801784,1.8469984682103586
774,2.44835132911,2.5505271716225066,2.561032650383325
775,3.0682847309300016,3.0167415672982987,2.989299579093597
776,3.245486008360002,3.199185459987725,3.1163142137786792
777,3.0295816963899993,3.017145527669655,3.067426285583551
778,2.76438839363,2.7522822449439506,2.7227069738796743
779,3.0745411182400004,2.961364485616724,3.01766719920672
780,3.2810129812800017,3.3362937944405235,3.3080074415406813
781,3.304361824510001,3.338882311028753,3.374404294323419
782,2.9841021987961915,3.0345775254501928,3.1355872598584043
783,1.6310814561599982,1.6998957396085834,1.2057294921104074
784,3.1221239141899986,3.0710231802708847,3.074756200872649
785,3.3578046119600056,3.6057317653623375,3.7029411021437753
786,3.129488752140003,3.139387672534152,3.209472261860057
787,1.8989135630699996,1.9912666761932711,1.9704116637500562
788,3.4238304725900006,3.465439505481784,3.3872260584048277
789,2.977465448516668,2.953362179976916,3.034423187324407
790,3.0738544110399992,3.0696470168567087,2.9926313605025996
791,4.03867014956,3.9748916369119236,3.557549198351481
792,3.0432893109200023,3.1359678163133786,3.008784900515188
793,3.35197482396,3.3024288094212126,3.3582047329045395
794,3.7784126961,3.7567108655506503,3.4608002320704685
795,3.082949482919998,3.1233707136144067,3.167839586497159
796,2.9752480832506683,2.9404151563744634,2.9584137675158004
797,3.133023747150001,3.0676239402253405,2.9549833700872057
798,2.7184191763700003,2.7583488270128402,2.7801864511680137
799,3.0406519267779992,3.0543352674055315,2.91759655537426
800,2.872422136059998,2.817479261651503,2.8512398063483317
801,3.006084257510001,2.868871140014236,2.986974724183618
802,3.430619401989999,3.3929684329498833,3.34878179933974
803,4.131906738419999,3.9499918882893628,3.879956461980683
804,1.2367219694999998,1.197335175516549,2.110128262536236
805,2.62681881471,2.63955867578187,2.7794319485542047
806,2.53903340523,2.6548981705562706,2.7155857235673295
807,3.376760123190002,3.3512427726598237,3.378166546140804
808,3.409509606429999,3.3969272301448026,3.3347633200174087
809,1.6301791839300004,1.8292142537461658,1.428457025850058
810,3.983497007000001,3.8078066961889716,3.669901045865707
811,3.5889647133400024,3.590922266676024,3.6503327627217175
812,3.4120028816699977,3.0624234885379407,3.3369482256204464
813,3.320075131502502,3.3026222872405735,3.3388315330320495
814,1.0139830610900002,1.1782628925583987,0.9701834618387792
815,1.5606773067199997,1.923368258518448,1.7173066784692637
816,3.4072231119000014,3.3683743268877038,3.378025898946852
817,2.9168995135299984,2.8660997666429373,2.8025579614726084
818,3.2878213008000023,3.223058841120681,3.269760927129525
819,3.7868804040999975,3.9404975327075666,4.019904917450383
820,3.05428390209,2.9819214163828973,2.906022205963673
821,2.1815473269199988,2.183291592433657,2.1829741306445385
822,2.58357766964,2.47277740359436,2.4019511106163662
823,2.5545597547999987,2.622062541366568,2.536263615263337
824,2.6227759745399997,2.708632215748033,2.6956880155783054
825,2.7209446265071437,2.734270842001343,2.741650575788654
826,2.530089574903333,2.5471997722541673,2.4208212908335227
827,3.3005601314200033,3.270855797634997,3.2766248272122667
828,3.1201330698800005,2.8864232002920627,2.975581896777406
829,3.17499379291,3.2380766945948096,3.3031318531923546
830,2.922238330069998,2.983877064217667,2.868672819392984
831,3.056021195523334,3.0491938623009593,3.052830947628088
832,3.258466268170001,3.2042613801160886,3.193872324157141
833,2.81190647776,2.8887828788861425,2.7282048637783944
834,2.926546422290001,2.904430426913563,2.9929612596042787
835,3.1066235417099977,3.124047282757318,3.2270150546212903
836,3.576855570459999,3.4226029848656614,3.4240980548266293
837,1.5455306204500001,1.2057604680771177,1.247050492224865
838,0.89280037063,0.8716395301388669,0.39096492061614185
839,3.7049924398749936,3.6018377075543695,3.6752502738610815
840,3.1118307229399975,3.0848145831302993,3.1555366388894797
841,2.653587644800001,2.6443731458787183,2.622266787766222
842,3.2546978630200027,3.315055732256849,3.344610979846678
843,3.3845346347900005,3.3898275314124553,3.4308708341083616
844,3.33950331068,3.0367571974452647,3.152053397101888
845,3.821770497939998,3.799781095069378,3.853329470928813
846,4.080710912989999,4.015633639477342,3.8490515043742093
847,2.1985376424200003,2.305137034312693,2.384690297335439
848,3.782981857189999,3.7390283825156176,3.7615496888750286
849,2.6643740513300003,2.62421243205256,2.5315270250593542
850,3.05473074372,3.0243743337373137,2.908140030443782
851,3.11583875417,3.1635655625778414,3.2238846259434837
852,2.8609496809899997,2.8580003822876394,2.8530665912568125
853,3.3060269068843344,3.2828368673471973,3.348061155923439
854,3.4726226030199996,3.391320046060196,3.253251573470912
855,3.1053304901199987,2.9024068056659265,3.020157549532726
856,2.933171053909999,2.9710570597095476,2.9173525316472464
857,1.9749965230099995,2.32224091016464,2.16715044081203
858,3.15936321241,3.179909580997953,3.169283036881467
859,3.1500449042800023,3.0294080841992113,3.0601839268704865
860,2.8977363841099986,2.8292588649832933,2.9471686261308463
861,3.5988578011550034,3.56620946200783,3.5863111414533435
862,1.59797700239,1.9408451143439927,1.694688627899147
863,2.86993038379,2.822701527407176,2.8807139594444493
864,3.10317873382,3.124464306317684,3.0479813110272715
865,1.9791988361699995,1.9306735170008793,1.8079261532909712
866,3.364032404260002,3.3419630568208545,3.3492741035500586
867,2.96693030054,2.393693610553856,2.7020819922196537
868,3.339633706840002,3.322843376841463,3.3898543787345403
869,1.6784943017100005,1.6818629991029637,2.290158497251106
870,3.7240895862899963,3.189578214060438,3.4800538370672385
871,3.230412878935001,3.3400465714740406,2.949071585388509
872,2.0470526913999985,2.323951910235597,2.2091688201498982
873,3.06563073538,3.1435549771560787,3.170483230964315
874,3.0209738834599977,3.0092463583006124,3.016414335295508
875,2.790148160019997,2.801553852996446,2.7944437422844572
876,2.9245026450100005,2.8845138044432863,2.8744249817217664
877,3.260515166320001,2.89638110557111,3.159013333779434
878,3.7051243094324975,3.6585666648848605,3.7290260520071783
879,2.866791538319999,2.697201520544767,2.922857742626043
880,3.370099837900001,3.3414466476532874,3.2629464250050333
881,3.725148283019996,3.4898750201476414,3.4477128874800655
882,3.0285553008599995,3.023656814270029,2.986980653585647
883,2.97205663281,2.8931022802320068,2.9456787582476807
884,2.9120380713199983,2.833903902143378,2.9146464581363887
885,3.13407664453,3.0612041086624227,3.100177483619376
886,2.726624990279999,2.871190878838682,2.7657612119791537
887,3.5128892943399976,3.548396156326656,3.56344200710663
888,3.11970793117,3.0690567380378395,3.1471045870324303
889,1.4231795655000001,1.5447926223856518,1.7814465273422897
890,2.4700936330099985,2.351594261306079,2.381488092606169
891,2.03129949718,2.1434902100202367,2.1901234098636877
892,3.32264522771,3.3125306435368227,3.2774998309775043
893,2.476039425900001,2.4530107646380204,2.5776754085328477
894,3.866846578730001,3.769263526149821,3.8466049348634783
895,2.2674734166499997,2.2642011506842,2.273632089803911
896,2.0079691322299986,2.2447235631441282,2.102840829512516
897,2.8637868708099976,2.7948141349712405,2.900583219117685
898,3.09956562496,3.033824344804353,2.8984270009900897
899,3.3461737426499987,3.2525651895634984,3.30165502333481
900,3.089784016359999,3.0961081584884553,3.023068093741024
901,3.497793589840002,3.431007787630228,3.362563300687576
902,3.6247645545500022,3.5253262002079224,3.5468913502135564
903,3.314786864030001,3.304012943281165,3.3099859404151175
904,2.984908634300001,3.033311893696754,3.0969673061896046
905,2.4664591972900016,2.623973682347973,2.5129419053996855
906,3.200283646539999,3.129442614460012,3.179528183949081
907,2.764482409120002,2.9169807348381758,2.678408873086525
908,3.050738090680001,3.0128659134528055,3.023657783632416
909,2.1454144797500017,2.0376700914714405,2.19165014111217
910,2.232663568479999,2.138106081713693,2.2323835161377303
911,3.4711665444199973,3.0779685898946356,3.17647875885109
912,3.6929170130299958,3.4100517936648047,3.4741284004385093
913,2.686552075429997,2.6263670983268907,2.7393651753164363
914,3.1761561004033343,3.139424058183156,3.0855514145921106
915,3.2334134269700017,3.2287543076234555,3.147485361233066
916,4.139738155089998,3.9599316965014024,3.894410588827739
917,3.3525929615799996,3.317605276343282,3.3601479989361067
918,3.640506313679999,3.6514772025709066,3.506671935402821
919,3.5086012412499996,3.5529327547214278,3.246344159755054
920,3.199202115420002,3.1915067380975453,3.1857128788087437
921,3.3277116214100015,3.2976867774538867,3.161193752171812
922,3.247016935909999,3.2449270817422113,3.3220964061611653
923,2.376469506529998,2.4297711417280845,2.418382367216836
924,2.91146948504,3.087246683667867,2.786938836055903
925,2.5677509797600004,2.5396117410614183,2.623903170948978
926,3.01579931804,2.8319305857807078,2.84940515137297
927,0.8738962524000001,1.23004338406419,1.1036181659787445
928,2.6995432212699986,2.8468708880394673,2.9048476191389625
929,3.477686849690001,3.4449640179451846,3.491737545735326
930,3.603443644470003,3.559505922847222,3.5318519757789915
931,2.990446169459999,3.503775727728727,3.0826669990964675
932,3.3423196942300017,3.3359381746966172,3.343124132019952
933,3.068658799449999,3.0574140361077458,3.036385258005751
934,3.890313235279999,3.766239897106091,3.7817843779411504
935,3.409277227360001,3.468581493782759,3.440178608411941
936,3.4671184126499996,2.9824369962491017,3.105906006905741
937,1.5316711853899998,1.3214135800193414,1.3869319105220583
938,2.2827012731425,2.421594518533108,2.4231991080861093
939,3.10297124763,3.128280196723212,2.9794441424487985
940,2.22552002436,2.309094009447036,2.2713501979683386
941,3.225970086339997,3.14857105171566,3.1637740202867093
942,3.306229426100003,3.207095538407068,3.0584702329210955
943,3.70587045648,3.6807626138918437,3.742442083431669
944,3.6147218507324963,3.581521999860425,3.488999606247397
945,3.210619018000001,3.221122939286234,3.2488549648438863
946,3.1856389371400002,3.1685552480026486,3.1801695393442273
947,3.1252521351699993,3.1097736614823797,3.090179048629693
948,2.59376880764,2.5243448458835176,2.449178581774504
949,2.337046778900001,1.7995922463981904,2.245432592582283
950,3.830154359689995,3.720984978954787,3.3409089027107655
951,2.949481101250001,2.943881824655116,2.9309822191347124
952,3.699312145169996,3.6715271092329216,3.7885284719442183
953,3.2628418205100025,3.221131894730558,3.2200366108612712
954,0.7586371930900004,0.990076098268843,0.45575778678782797
955,0.9023357266200001,1.085012141431636,0.5990786668750019
956,4.056077052509997,4.0756685613805566,3.621517371296278
957,3.9395575857900007,3.8292921307908854,3.8129904036778086
958,2.9633837220699992,2.7069690930491244,2.915898110946628
959,3.2826560533000007,3.306539792645167,3.3668783000387066
960,2.1158097060000025,2.0791215363050624,2.2611544224024342
961,3.1256847336200018,3.011391468709089,3.098163816246341
962,3.601886718369999,3.5495366624254867,3.6025217647447008
963,3.2718335704199997,3.2653167402992125,3.2990398008636674
964,2.3306341027199995,2.3006866034100932,2.4480705916509606
965,3.31346854718,3.307610176189154,3.0218084702603676
966,2.6267788592599994,2.6765196872662744,2.798790848672425
967,2.2988894669200004,2.5009329062345977,2.4343607717008737
968,3.0694970043899987,3.1110226317879066,3.1565143131765794
969,3.5453229257400007,3.4907205478998447,3.4144106689988476
970,4.008210721689997,3.8855806566353692,3.8970676222070253
971,3.6547076906500013,3.5915837001185444,3.6590076062696397
972,3.272854376830003,3.172555523419215,3.0490567792925063
973,3.7441646747600017,3.731190796674617,3.6613141476274365
974,2.4371359596099995,1.9967895790921313,2.363820555909598
975,2.8982823555599997,2.7203657548625215,2.912458517859399
976,3.381994222680001,3.3516180350201896,3.3725752286747976
977,3.294237033740001,3.2400711445421257,3.2241316318656317
978,3.228128788079999,2.9832345698647944,3.102188791795953
979,3.3097433496091653,3.4291945542330016,3.2598124389595924
980,3.724484185499997,3.8013904678348798,3.603720487891252
981,2.4905443916200007,2.6214578450175527,2.522418571044142
982,3.0709689879699997,2.973131654995174,3.008967832587821
983,3.2450302006599996,3.21802643592153,3.2530896105044604
984,2.2945307269300015,2.408316210020517,2.3505307063272483
985,2.869543058871667,3.4867594253805683,3.0405464418254127
986,3.6237623349499977,3.5743315425575757,3.614591444039746
987,3.09961641546,3.1251912704798603,3.229393905301187
988,3.355972092549999,3.311516440453558,3.37331408724409
989,3.273789368029999,3.177795580942229,3.302434398441079
990,3.997872621490002,3.894995913841053,3.815139597975403
991,3.2785966856900006,3.182216887718446,3.2540532815602816
992,3.298547916380001,3.276693801729583,3.2138684198104173
993,1.734711516970001,1.9261715043548335,1.678582144490214
994,2.9480605363199994,2.9707139401855196,2.8913567040094392
995,3.2821035128250005,3.2829293675173727,3.3493954657990272
996,3.129543943479999,3.1835174635541383,3.260816706055685
997,0.8650852697699998,1.2830511166868712,1.0784864372572542
998,3.3038928593999994,3.192719867182732,2.9487340550892824
999,3.0348013392100013,2.8281511713764718,2.8488474076501262
1000,3.24769787234,3.262277021512113,3.1373028193510564
1001,3.1999223757199995,3.1790392217556698,3.0389610820180906
1002,3.0055721733499996,2.8777611837564834,2.8957101489108226
1003,3.2436493996699993,3.257312413372432,3.213176407221191
1004,3.456992762540001,3.4765506870682765,3.3957696737279406
1005,3.524794669319998,3.326765319413779,3.365698460140642
1006,2.7207760270599994,2.6974521291333033,2.670872536642875
1007,3.303145064090003,3.2761273727465503,3.332265381319985
1008,3.0430218061300023,3.115154911942688,3.1135158637924008
1009,3.2666398844500004,3.305324194253847,3.23708213691868
1010,3.4638807220800003,3.075662030596026,3.243173715937367
1011,2.8868344142300004,2.9130867061856263,2.986088866438749
